sample_id,volume_cm3,surface_area_cm2,bbox_x_mm,bbox_y_mm,bbox_z_mm,triangle_count,overhang_ratio,max_overhang_angle,min_wall_thickness_mm,avg_wall_thickness_mm,complexity_index,aspect_ratio,is_watertight,shell_count,com_offset_ratio,flat_base_area_mm2,intended_use,surface_finish,needs_flexibility,strength_required,budget_priority,outdoor_use,technology,material,layer_height_mm,infill_density_pct,print_speed_mm_s,wall_line_count,cooling_fan_speed_pct,support_density_pct,filament_used_g,estimated_print_time_s,total_layers,source
12c18eea,37.3908,163.5666,46.83,49.66,33.66,74527,0.7183,68.18,7.012,12.756,4.3745,1.4753,True,4,0.0637,251.2877,prototype,standard,False,medium,cost,False,FDM,PLA,0.2145,16.7938,71.6901,2,90.5581,21.8311,264.17,663282.3,156,synthetic
ebd92ece,7.0204,20.9235,32.63,25.29,24.92,1488,0.4473,43.61,1.44,3.092,2.9804,1.3094,True,1,0.3052,88.0465,prototype,rough,False,medium,cost,False,FDM,PLA,0.228,14.3094,75.9727,2,87.7733,24.6944,8.89,21072.8,109,synthetic
372d7f40,4.8536,13.9923,21.97,25.46,19.25,6533,0.3379,32.71,0.571,0.942,2.8829,1.3226,True,1,0.1473,93.1064,prototype,standard,False,high,speed,False,SLA,Resin-Standard,0.0898,100.0,0.0,0,0.0,13.5644,5.34,3633.7,214,synthetic
5159303c,688.0283,472.2221,180.24,165.43,125.89,208829,0.4275,30.85,3.217,5.407,0.6863,1.4317,True,1,0.3041,2600.5204,prototype,standard,False,medium,speed,False,FDM,PETG,0.2564,17.7684,53.9234,2,51.7656,17.2221,432.95,1445221.4,490,synthetic
84f818db,1.4479,10.278,15.36,17.13,11.85,3405,0.3425,33.83,1.412,1.918,7.0984,1.4456,True,1,0.1092,48.2032,functional,standard,False,low,cost,False,SLA,Resin-Standard,0.0802,100.0,0.0,0,0.0,16.3186,1.59,2354.9,147,synthetic
4db055d4,71.8667,123.8326,52.19,41.01,74.97,9888,0.7133,54.16,5.311,11.868,1.7231,1.8281,True,1,0.2824,170.572,prototype,standard,False,medium,quality,False,FDM,PETG,0.172,22.9627,63.9868,2,60.8964,15.1724,201.32,566317.2,435,synthetic
f4acded3,880.9201,560.4929,92.83,94.54,197.67,51087,0.1814,14.48,11.248,38.366,0.6363,2.1294,True,1,0.2296,1712.2026,functional,standard,False,low,speed,False,FDM,PLA,0.2825,24.9169,66.2105,2,95.3064,3.8599,2857.0,7767057.4,699,synthetic
f6544047,25.3792,99.0998,76.81,59.7,40.81,6924,0.3972,31.84,4.814,9.139,3.9048,1.8821,True,1,0.3128,1109.1208,decorative,standard,False,medium,quality,True,FDM,PETG,0.1902,10.7313,64.9531,4,74.6994,10.5399,117.44,325458.0,214,synthetic
34fb40d3,4.8971,12.3777,38.46,39.11,17.61,5735,0.7251,57.81,2.351,3.222,2.5276,2.2209,True,1,0.0908,249.6571,decorative,fine,False,medium,quality,False,SLA,Resin-Standard,0.0621,100.0,0.0,0,0.0,25.0916,5.39,4021.4,283,synthetic
7ed7eb0e,54.8476,140.8265,53.4,64.93,80.29,37705,0.4816,44.69,1.489,4.505,2.5676,1.5036,True,1,0.3357,270.3286,prototype,fine,False,medium,quality,False,SLA,Resin-Standard,0.0818,100.0,0.0,0,0.0,26.3093,60.33,15872.6,981,synthetic
a525ab42,4.0788,34.3518,19.03,20.95,38.73,16840,0.6773,51.42,0.436,1.628,8.4221,2.0352,False,1,0.2306,137.1234,prototype,fine,False,medium,quality,False,SLA,Resin-Engineering,0.0628,100.0,0.0,0,0.0,21.6735,4.69,8796.5,616,synthetic
66b24244,1.0956,11.2632,16.92,17.61,10.92,3322,0.1589,13.99,2.003,3.514,10.2809,1.6126,True,1,0.1131,78.1432,functional,fine,False,high,speed,False,SLA,Resin-Engineering,0.0719,100.0,0.0,0,0.0,7.3536,1.26,2293.7,151,synthetic
7cfa8270,40.7717,105.6195,58.57,47.51,86.7,50258,0.4851,43.25,1.789,2.532,2.5905,1.8249,False,1,0.2089,860.8263,prototype,rough,False,high,speed,False,FDM,PLA,0.3665,20.5008,99.6662,2,89.532,14.1733,40.42,72993.1,236,synthetic
2d03d8b7,2.3769,18.0376,16.79,14.76,18.04,8404,0.753,60.13,2.388,3.597,7.5886,1.2222,False,1,0.169,92.0553,decorative,standard,False,low,speed,False,SLA,Resin-Standard,0.1054,100.0,0.0,0,0.0,16.9562,2.61,3170.3,171,synthetic
6eec85b9,204.7796,340.8746,90.48,119.86,96.22,29647,0.6576,52.53,19.662,45.059,1.6646,1.3247,True,1,0.2652,3857.6019,prototype,rough,False,low,quality,False,FDM,PLA,0.2558,26.0265,104.4085,2,107.3867,14.7892,1950.84,3363236.3,376,synthetic
7b73b99e,426.2302,251.7386,210.65,134.99,139.05,56523,0.4581,42.81,7.094,17.654,0.5906,1.5605,True,2,0.3339,2237.9835,prototype,standard,False,low,speed,False,FDM,PLA,0.2125,25.5674,68.0933,2,90.6486,13.3165,645.67,1706787.6,654,synthetic
5033ac8d,1424.6537,831.6535,210.35,159.25,144.67,61729,0.7406,70.92,19.82,74.357,0.5838,1.454,True,2,0.0762,5196.8323,decorative,standard,False,high,speed,False,FDM,PLA,0.2095,9.8312,62.1574,2,94.4462,19.2454,7789.64,22557818.2,690,synthetic
984b5764,1.4639,12.7129,16.76,20.97,16.04,5045,0.1119,10.43,2.608,4.73,8.6844,1.3074,True,1,0.2628,45.9731,functional,rough,False,high,speed,False,FDM,ABS,0.3172,65.5809,88.811,3,8.1127,8.9049,6.95,14091.4,50,synthetic
3d3b8698,168.2192,410.7894,57.17,66.26,120.62,44150,0.0731,6.98,18.657,63.09,2.442,2.1098,True,1,0.0501,434.4637,prototype,standard,False,medium,quality,False,FDM,PETG,0.1778,22.9219,54.6854,3,53.064,7.7712,3325.7,10946725.3,678,synthetic
891efa74,68.478,233.0973,43.0,52.56,58.59,93410,0.0226,1.96,4.148,11.985,3.404,1.3626,True,1,0.0795,295.9898,prototype,fine,False,low,speed,False,FDM,PLA,0.1731,15.4304,42.7924,2,94.5381,0.0,355.59,1495724.4,338,synthetic
c105e45a,69.9273,84.9771,43.88,45.86,88.74,38320,0.4723,44.1,4.999,11.926,1.2152,2.0223,False,1,0.2542,575.5669,functional,fine,False,high,quality,True,FDM,PETG,0.0874,72.1404,43.5022,4,55.2293,15.1504,173.55,718113.3,1015,synthetic
bb959199,0.7494,11.9368,12.6,14.04,9.85,4546,0.5104,37.59,0.466,0.875,15.9287,1.4254,True,1,0.1781,26.5435,functional,standard,False,medium,quality,False,SLA,Resin-Engineering,0.1049,100.0,0.0,0,0.0,17.9905,0.86,1719.6,93,synthetic
8b0d33ae,122.4671,267.7835,113.94,93.52,102.45,36830,0.1784,15.44,17.175,22.707,2.1866,1.2183,True,2,0.0786,3232.3756,prototype,rough,False,low,cost,False,FDM,PLA,0.2782,15.8969,93.1419,3,94.5773,2.4255,770.89,1489768.3,368,synthetic
e7f45779,1.6028,16.2779,12.3,16.64,18.44,2187,0.3143,26.51,2.41,7.729,10.156,1.4992,True,1,0.3243,76.8698,prototype,standard,False,medium,quality,False,SLA,Resin-Standard,0.0859,100.0,0.0,0,0.0,16.2951,1.76,3550.3,214,synthetic
75811964,35.5918,109.6715,40.63,54.44,36.15,51636,0.7303,67.88,3.621,14.033,3.0814,1.5059,False,1,0.1454,542.119,prototype,standard,False,high,cost,False,FDM,PLA,0.2043,27.1369,71.8855,3,101.8661,13.7046,199.22,498848.5,176,synthetic
cb4514c9,131.1161,261.6822,65.02,61.43,71.22,14403,0.2364,19.4,16.14,32.418,1.9958,1.1594,False,1,0.1936,316.5945,prototype,standard,False,low,quality,True,FDM,PLA,0.184,22.9093,71.5775,4,87.0423,12.3008,1077.99,2710885.8,387,synthetic
872c14ad,0.501,3.0631,7.86,11.75,10.11,739,0.242,22.39,0.95,2.186,6.1136,1.4949,True,1,0.1242,19.8647,prototype,standard,True,medium,cost,True,FDM,TPU,0.2229,18.4392,27.4543,4,64.7814,13.4854,0.89,5825.0,45,synthetic
a5cc4cf2,1.0972,15.7707,13.65,13.34,15.19,3832,0.294,21.84,0.711,1.686,14.374,1.1387,True,1,0.0401,23.9527,functional,fine,False,medium,quality,False,SLA,Resin-Engineering,0.0602,100.0,0.0,0,0.0,18.723,1.26,3533.0,252,synthetic
92fa0e97,68.2593,149.9244,53.63,62.72,105.9,33465,0.4353,35.12,2.629,9.042,2.1964,1.9746,True,1,0.0489,418.2735,prototype,fine,False,medium,quality,False,FDM,PETG,0.0942,14.7139,40.8552,2,53.2689,19.4348,181.09,797856.1,1124,synthetic
01a5d521,0.8504,10.1387,15.54,16.63,7.35,3402,0.4973,48.23,2.285,4.982,11.9216,2.2626,True,4,0.1661,30.0514,prototype,fine,False,medium,quality,False,SLA,Resin-Standard,0.0636,100.0,0.0,1,0.0,14.4268,0.94,1651.4,115,synthetic
333c7af1,42.3662,134.1401,41.77,40.99,48.57,35063,0.4313,41.26,6.989,17.913,3.1662,1.1849,True,1,0.2276,116.6543,functional,standard,False,low,speed,False,FDM,PLA,0.2701,21.9917,66.9108,3,98.4775,15.7569,306.04,823295.2,179,synthetic
910ae149,13.1359,43.6766,34.49,38.82,24.73,6082,0.7953,59.73,1.432,3.582,3.325,1.5698,True,1,0.2284,87.9736,prototype,standard,False,low,cost,False,FDM,PLA,0.2008,18.0295,63.2508,3,96.6754,23.944,21.46,61058.3,123,synthetic
61d832a9,0.541,6.4064,11.76,13.68,19.78,2440,0.5803,57.05,2.21,4.194,11.8422,1.682,True,1,0.0641,11.0205,prototype,fine,False,medium,quality,False,SLA,Resin-Standard,0.0734,100.0,0.0,0,0.0,25.2108,0.6,4126.5,269,synthetic
cf4aaa2b,15.4186,62.4592,31.18,51.36,45.43,24346,0.4012,37.46,0.817,1.628,4.0509,1.6472,True,1,0.2408,375.2002,functional,fine,False,medium,quality,False,SLA,Resin-Engineering,0.0698,100.0,0.0,0,0.0,24.5813,17.73,9737.0,650,synthetic
53169516,144.0291,299.2941,107.78,71.73,108.27,113812,0.1202,10.8,6.343,24.76,2.078,1.5094,False,1,0.2373,419.5922,decorative,standard,False,medium,speed,False,FDM,PLA,0.2587,11.3981,64.9584,2,103.3461,5.9993,933.15,2585774.5,418,synthetic
d74e500d,24.7983,94.9711,48.97,49.22,29.53,46811,0.7516,59.14,4.91,12.338,3.8297,1.6668,True,1,0.1804,512.8507,functional,standard,False,low,quality,False,FDM,PLA,0.2025,30.2479,68.7371,2,96.4561,14.0703,151.81,397536.2,145,synthetic
e30a650c,563.3735,853.8754,151.71,95.0,116.04,215700,0.5191,38.19,13.488,52.915,1.5156,1.5969,True,1,0.0173,3963.9427,prototype,fine,False,high,quality,False,FDM,PETG,0.1042,20.4528,40.2724,3,65.1362,17.1332,5840.65,26105163.9,1113,synthetic
52c8479d,92.9751,217.0585,57.16,54.59,86.48,104907,0.6111,50.92,3.854,7.295,2.3346,1.5842,True,1,0.3347,1135.4583,prototype,standard,False,low,speed,False,FDM,PLA,0.2383,23.0588,51.8634,2,97.2895,17.623,214.96,746037.5,362,synthetic
f617d8b9,1141.8526,608.1891,176.22,217.36,121.17,65898,0.2881,26.69,10.061,33.764,0.5326,1.7938,True,1,0.1561,5450.0519,functional,rough,False,high,quality,False,FDM,ABS,0.2368,59.4238,77.6249,3,6.8053,9.3633,2629.6,6097632.7,511,synthetic
87bd0a6a,998.7241,424.3798,134.81,145.97,251.7,154403,0.6643,52.77,14.784,23.298,0.4249,1.8671,True,1,0.2358,4556.7155,functional,standard,False,high,cost,False,FDM,ABS,0.1707,82.394,65.0802,3,23.0771,11.5791,1627.33,4500904.0,1474,synthetic
2b79636d,179.9402,408.3345,60.76,57.55,106.67,117290,0.2203,19.64,1.639,4.522,2.2693,1.8535,True,1,0.1142,534.5446,decorative,standard,False,high,speed,False,FDM,PLA,0.2069,10.884,71.1626,2,90.6696,9.4923,245.96,622146.2,515,synthetic
c6ce93d2,1.0164,6.823,13.01,13.47,16.85,2231,0.5274,49.11,2.488,7.221,6.7127,1.2952,True,1,0.1123,30.947,functional,rough,False,medium,quality,False,FDM,PETG,0.2773,33.082,65.5032,3,82.3283,16.9649,6.56,18015.8,60,synthetic
d1d3d793,12.5098,35.4781,29.66,41.83,37.5,4067,0.6697,53.75,2.676,3.231,2.836,1.4103,True,1,0.3198,181.0677,prototype,standard,False,medium,cost,False,FDM,PLA,0.2223,21.1053,63.4432,2,89.139,21.8168,16.51,46830.0,168,synthetic
4242fc12,379.6588,701.2643,119.61,124.14,52.92,180624,0.2325,17.16,2.866,9.262,1.8471,2.3458,True,1,0.0449,3598.9905,prototype,rough,False,high,quality,False,FDM,PLA,0.2431,20.0615,91.9388,3,101.8297,13.9384,871.51,1706253.6,217,synthetic
525377b2,68.0463,96.5059,72.01,54.49,84.2,47201,0.5276,45.11,3.439,11.993,1.4182,1.5452,False,1,0.3442,1549.3838,decorative,standard,True,medium,speed,True,FDM,TPU,0.1945,10.016,29.9027,4,50.57,17.3646,145.82,877752.3,432,synthetic
ad05810c,0.6794,5.9664,16.36,11.53,12.37,522,0.0819,7.89,1.16,1.843,8.7812,1.4189,False,1,0.0154,47.81,prototype,fine,False,high,cost,False,SLA,Resin-Standard,0.0754,100.0,0.0,0,0.0,7.7341,0.75,2548.6,164,synthetic
215c170e,2.9639,22.1413,26.03,16.12,17.13,2459,0.1381,12.6,2.993,10.384,7.4703,1.6148,False,5,0.2337,31.8556,prototype,standard,False,medium,cost,False,SLA,Resin-Standard,0.105,100.0,0.0,0,0.0,6.4395,3.26,3015.5,163,synthetic
a7748e90,2.5969,17.5227,14.0,20.62,17.91,8220,0.714,61.09,1.964,2.765,6.7475,1.4729,True,1,0.1016,57.9212,decorative,standard,False,high,cost,False,SLA,Resin-Standard,0.0815,100.0,0.0,0,0.0,17.0139,2.86,3536.8,219,synthetic
b07a4ee3,12.9794,61.6089,33.86,46.31,27.3,21706,0.1637,12.28,3.406,5.105,4.7467,1.6963,False,1,0.2659,501.0032,prototype,standard,False,low,quality,False,FDM,PLA,0.1596,18.4404,72.6865,3,104.6656,0.1173,41.08,101723.1,171,synthetic
d81d4f7b,362.855,411.1031,142.24,101.39,161.8,149943,0.1878,17.64,2.948,7.004,1.133,1.5958,True,1,0.0107,2638.599,functional,standard,False,high,speed,False,FDM,ABS,0.1694,78.8915,64.5145,3,10.3095,0.9994,507.85,1416944.6,955,synthetic
00840437,393.8949,783.27,103.39,114.43,60.76,202705,0.5321,49.05,8.404,13.866,1.9885,1.8833,False,1,0.2212,2154.8552,decorative,standard,False,medium,quality,True,FDM,PETG,0.1841,14.8671,53.5721,4,62.5035,16.5979,1431.38,4809392.9,330,synthetic
e5a6e313,214.3628,505.8544,88.25,81.81,78.68,183437,0.555,52.54,14.485,53.729,2.3598,1.1216,True,1,0.1123,1172.3468,prototype,standard,False,low,speed,False,FDM,PLA,0.2417,16.2145,63.6786,3,101.4723,19.9026,3400.37,9611816.0,325,synthetic
1b784509,0.617,3.326,12.81,7.96,12.07,273,0.7646,72.84,2.065,4.289,5.3905,1.6093,False,1,0.2831,22.4533,prototype,fine,False,low,speed,True,SLA,Resin-Standard,0.0524,100.0,0.0,0,0.0,19.9879,0.68,3045.2,230,synthetic
69a57f32,13.1418,76.9276,25.48,44.53,34.95,28113,0.4869,41.83,6.575,22.303,5.8537,1.7476,True,1,0.0283,217.6538,functional,fine,False,high,quality,False,SLA,Resin-Engineering,0.0647,100.0,0.0,0,0.0,17.9459,15.11,7813.8,540,synthetic
42050763,0.9271,13.8552,12.53,14.71,25.93,5201,0.3894,33.38,0.482,1.911,14.9454,2.0694,False,2,0.1589,24.0244,decorative,fine,False,high,speed,True,SLA,Resin-Engineering,0.0647,100.0,0.0,0,0.0,14.9438,1.07,5788.0,400,synthetic
f064d06b,198.3637,464.9074,66.56,60.72,107.35,226527,0.1514,12.51,4.794,15.639,2.3437,1.768,True,1,0.0278,1540.711,functional,standard,False,medium,quality,False,FDM,PETG,0.1939,30.1116,69.2706,3,56.649,1.5306,976.48,2537382.0,553,synthetic
fa993422,4.5374,32.0784,17.42,23.91,27.88,13101,0.3783,34.04,2.749,5.885,7.0698,1.6005,True,1,0.2425,130.5811,functional,rough,False,medium,quality,False,FDM,PETG,0.293,46.6699,70.4075,3,59.3453,17.9335,25.86,66106.6,95,synthetic
4bb9b612,126.2883,209.3067,88.55,65.0,88.72,43576,0.3519,30.3,9.884,21.996,1.6574,1.3649,True,1,0.1026,1999.1645,prototype,standard,False,medium,cost,False,FDM,PLA,0.2404,17.1575,54.3573,3,88.0244,8.5081,589.69,1952721.5,369,synthetic
c2263303,2.0343,17.2737,15.22,15.51,34.98,3894,0.3303,26.67,1.314,4.622,8.4914,2.2983,True,1,0.2632,38.2455,decorative,standard,False,medium,cost,True,SLA,Resin-Standard,0.0983,100.0,0.0,0,0.0,13.3207,2.24,6329.6,355,synthetic
e1ce7c19,34.5933,91.3114,55.74,49.5,77.37,30678,0.5162,51.1,4.662,11.986,2.6396,1.563,True,1,0.1579,807.6016,functional,standard,True,low,speed,False,FDM,TPU,0.2386,25.3492,32.1096,3,52.6945,16.5287,139.86,784009.9,324,synthetic
69c628f3,9.2434,31.3149,26.27,35.49,32.01,12572,0.1776,16.47,1.93,7.462,3.3878,1.351,True,1,0.2201,359.6895,decorative,rough,False,high,quality,False,FDM,PLA,0.2374,14.4997,77.1123,1,96.3448,7.5469,30.14,70351.4,134,synthetic
ecbb07e5,49.8402,81.5772,44.37,39.56,69.61,29463,0.6654,51.73,2.956,5.421,1.6368,1.7596,True,1,0.0175,338.7822,decorative,fine,False,high,cost,False,SLA,Resin-Standard,0.0611,100.0,0.0,0,0.0,17.2568,54.82,16071.3,1139,synthetic
00273add,333.7479,407.9727,142.88,124.92,73.63,121809,0.2133,20.62,18.457,26.531,1.2224,1.9405,True,1,0.1781,3946.1518,functional,fine,False,low,cost,False,FDM,PLA,0.1159,30.0836,46.6508,2,97.4477,5.511,1429.32,5514953.7,635,synthetic
b68b4678,147.0684,163.3975,75.98,70.59,124.07,20464,0.2398,22.33,7.861,30.216,1.111,1.7576,True,1,0.2158,786.207,decorative,rough,True,medium,speed,False,FDM,TPU,0.3572,14.8689,41.4752,2,66.4495,7.7106,615.93,2673080.3,347,synthetic
c40c2f38,162.249,376.5236,73.91,74.93,90.62,173861,0.5522,47.36,12.392,34.591,2.3207,1.2261,True,1,0.2165,429.7717,prototype,standard,False,high,speed,False,FDM,PETG,0.2036,24.4978,59.4271,3,81.5402,21.3499,1689.43,5117135.4,445,synthetic
f91b537e,1.2146,5.7597,16.11,19.68,22.94,2400,0.3175,26.06,1.396,3.884,4.7419,1.424,False,1,0.2394,45.5161,prototype,standard,False,high,cost,False,FDM,PLA,0.2101,15.0349,54.9814,3,102.9434,19.9967,2.93,9600.4,109,synthetic
e0a8b7c0,303.0233,209.3546,96.92,106.96,214.73,69575,0.5152,50.07,19.347,49.924,0.6909,2.2155,True,1,0.2381,1408.6708,functional,rough,False,medium,speed,False,FDM,PETG,0.3583,48.5671,101.2277,3,60.8846,15.152,1458.21,2592953.0,599,synthetic
c298e415,575.2704,959.4479,174.24,106.36,156.08,135980,0.2371,20.55,1.001,2.577,1.6678,1.6382,True,1,0.2912,6603.3667,functional,standard,False,high,quality,False,FDM,ABS,0.1325,80.8409,53.4525,3,11.3698,5.1278,595.7,2006001.5,1177,synthetic
148edbe2,10.1917,43.0836,30.53,37.87,19.3,15672,0.7073,64.11,6.551,21.85,4.2273,1.9622,True,3,0.3364,189.9832,functional,standard,False,medium,cost,False,FDM,PETG,0.2192,44.2263,52.2668,3,58.2821,24.639,123.56,425531.1,88,synthetic
66607645,733.7881,948.3318,133.98,199.58,145.07,408026,0.3051,27.84,16.82,29.64,1.2924,1.4896,True,3,0.0199,9849.624,functional,rough,False,medium,cost,False,FDM,PETG,0.2295,30.2307,107.6962,3,78.6196,9.8632,3766.99,6296031.6,632,synthetic
3ed54b63,206.1336,263.0848,90.62,70.37,122.56,23151,0.6533,64.42,4.075,9.465,1.2763,1.7417,True,1,0.0284,1752.7208,functional,standard,False,high,cost,True,FDM,PETG,0.1689,83.5882,57.3024,4,82.3216,20.6547,469.42,1474556.3,725,synthetic
b777fb68,18.9717,66.5995,26.47,41.35,39.07,25167,0.0538,5.28,7.497,16.93,3.5105,1.5621,True,1,0.2529,271.6883,functional,rough,False,low,quality,False,FDM,PLA,0.1924,29.818,72.1166,2,87.392,8.3379,144.72,361224.8,203,synthetic
bbafe018,8.5717,46.6154,26.94,21.28,34.85,13531,0.2993,23.28,2.096,3.405,5.4383,1.6377,False,1,0.3384,204.3397,functional,rough,False,high,speed,False,FDM,ABS,0.361,75.4535,96.2384,4,11.1468,10.8418,21.22,39681.3,96,synthetic
23f92ebe,1.2717,7.4133,14.83,20.35,11.48,2585,0.7598,67.91,1.548,5.58,5.8293,1.7726,True,1,0.092,26.6863,prototype,fine,False,high,quality,True,SLA,Resin-Standard,0.0783,100.0,0.0,0,0.0,18.1208,1.4,2311.2,146,synthetic
1b7c4e87,0.5588,9.9341,11.89,15.19,9.42,3575,0.4279,38.25,1.451,4.974,17.7789,1.6125,False,1,0.3422,22.6951,functional,rough,False,medium,quality,False,SLA,Resin-Standard,0.1072,100.0,0.0,0,0.0,19.2769,0.61,1628.6,87,synthetic
ff6e4991,97.0933,311.1977,74.0,86.87,74.76,47070,0.6175,53.93,3.812,13.329,3.2051,1.1739,True,1,0.1821,1400.901,functional,fine,False,high,cost,True,FDM,PETG,0.1186,81.0261,45.6043,5,72.9311,17.0105,596.73,2355285.6,630,synthetic
5716e5a8,1510.9209,1294.8376,163.79,177.72,125.53,116703,0.1365,13.12,16.06,36.542,0.857,1.4158,True,1,0.021,6622.2416,prototype,standard,False,low,cost,False,FDM,PLA,0.166,24.5503,68.3297,2,105.9352,1.4005,6189.15,16303995.3,756,synthetic
a845be80,1034.7549,505.8311,148.92,118.43,123.75,103381,0.4169,33.94,2.855,9.198,0.4888,1.2575,True,1,0.0156,5722.9783,prototype,rough,False,low,speed,False,FDM,PLA,0.3279,21.0965,86.1447,2,98.3545,13.1995,766.41,1601416.4,377,synthetic
6521bb3b,5.6784,25.9217,22.34,30.91,23.84,4001,0.7548,70.18,2.597,7.175,4.565,1.3836,False,2,0.3033,85.4585,functional,standard,True,high,quality,False,FDM,TPU,0.1643,60.2741,25.4913,3,58.4565,23.3405,25.4,179380.2,145,synthetic
b7541ad5,35.3986,87.7979,46.4,62.91,46.8,7546,0.1322,12.57,5.605,9.488,2.4803,1.3558,True,3,0.3202,1096.1878,decorative,standard,False,low,speed,False,FDM,PLA,0.2159,19.9607,70.4063,2,103.2326,2.4238,109.43,279763.5,216,synthetic
16f10a5c,8.0027,50.3806,30.01,30.02,46.15,6932,0.5078,42.36,0.852,1.878,6.2954,1.5378,False,1,0.094,154.172,prototype,standard,False,medium,quality,False,SLA,Resin-Standard,0.0735,100.0,0.0,0,0.0,21.3871,8.8,9624.4,627,synthetic
3ccf8e93,700.2757,482.7284,86.5,133.73,124.78,77024,0.4107,31.66,3.742,5.125,0.6893,1.546,True,1,0.0966,4067.2293,functional,standard,False,low,quality,True,FDM,PETG,0.1808,23.1526,58.2958,4,81.2792,19.9225,458.33,1415189.8,690,synthetic
5536a8d1,1802.07,1809.162,212.62,189.78,274.04,903521,0.2848,20.73,14.841,34.661,1.0039,1.444,True,1,0.3034,12375.9127,decorative,standard,False,low,quality,False,FDM,PLA,0.1528,14.7632,65.1086,2,91.663,9.3081,8006.64,22135247.2,1793,synthetic
f7a05628,133.9443,123.9624,107.94,77.93,62.62,28839,0.1316,10.51,8.116,23.393,0.9255,1.7237,True,1,0.0296,2789.1486,functional,fine,False,high,speed,False,FDM,ABS,0.1447,72.5492,38.7771,4,16.7831,1.2482,372.33,1728316.9,432,synthetic
ea5f77d9,33.2788,68.1052,40.27,40.52,51.45,9488,0.4306,33.12,2.308,6.864,2.0465,1.2776,True,1,0.3002,240.5025,decorative,standard,False,high,quality,False,FDM,PLA,0.1687,17.8123,67.7223,2,93.3993,17.4624,63.11,167746.4,304,synthetic
113e0221,1.0893,9.1639,15.63,12.46,21.84,989,0.06,4.72,1.181,2.88,8.4123,1.7528,True,1,0.339,27.1639,prototype,standard,True,high,quality,False,FDM,TPU,0.1639,22.3701,26.4995,2,69.845,10.0822,3.4,23093.6,133,synthetic
90b4c2a5,1783.956,1898.0733,209.24,156.93,199.41,940232,0.1044,8.61,16.92,31.045,1.064,1.3333,True,1,0.0184,10183.5835,decorative,rough,False,low,cost,False,FDM,PLA,0.2961,14.5865,82.1271,2,90.2236,1.1434,7532.65,16509502.5,673,synthetic
a364ec1b,1.8043,18.5377,19.73,21.63,14.35,8548,0.374,29.13,2.836,6.692,10.2744,1.5073,True,1,0.0118,94.94,functional,fine,False,low,speed,True,SLA,Resin-Standard,0.0652,100.0,0.0,0,0.0,10.7606,1.98,3194.4,220,synthetic
14f7f55a,14.1764,57.6452,41.56,50.05,24.67,14477,0.4018,39.11,2.257,8.224,4.0663,2.0288,False,1,0.1541,288.6576,prototype,standard,False,medium,quality,True,FDM,PETG,0.2039,24.5637,53.0365,4,76.0715,20.3376,63.3,214843.8,120,synthetic
80f9d1ca,217.257,180.3893,113.37,80.44,102.33,19747,0.7772,67.1,18.356,64.711,0.8303,1.4094,True,2,0.1686,2177.6661,prototype,fine,False,low,speed,True,FDM,PLA,0.1775,20.5657,55.385,4,90.9097,13.6181,1486.26,4830298.2,576,synthetic
1dea082a,116.2073,245.6433,60.99,66.31,59.28,86866,0.4602,36.68,9.42,26.278,2.1138,1.1186,True,1,0.1923,349.2943,functional,standard,True,low,quality,False,FDM,TPU,0.1577,27.5564,33.1514,3,67.3181,18.9274,808.18,4388121.7,375,synthetic
0afda965,730.9494,326.6795,111.89,101.84,119.73,123377,0.6803,66.72,3.568,6.203,0.4469,1.1757,True,3,0.0029,1005.0805,prototype,standard,False,medium,speed,False,FDM,PETG,0.2177,19.4793,56.2406,2,63.7769,18.3388,383.93,1228784.9,549,synthetic
57978052,28.8052,92.467,51.59,50.57,24.77,25923,0.4593,40.56,2.197,4.364,3.2101,2.0828,False,1,0.1295,618.5553,functional,fine,False,medium,cost,False,FDM,PETG,0.1469,43.0632,38.7654,3,59.2841,10.6233,62.28,289164.1,168,synthetic
4ed6a037,1.8381,20.4177,13.9,22.82,20.69,8030,0.5467,40.81,1.866,4.424,11.1078,1.6417,True,1,0.0102,88.7097,functional,standard,False,low,quality,False,SLA,Resin-Standard,0.0755,100.0,0.0,0,0.0,21.878,2.02,4260.7,274,synthetic
e7d5f31d,8.754,63.1515,39.39,24.87,29.32,18402,0.1155,10.3,0.771,3.014,7.214,1.5838,False,2,0.1288,172.4611,functional,fine,False,medium,quality,False,SLA,Resin-Engineering,0.0607,100.0,0.0,0,0.0,7.6295,10.07,6795.8,483,synthetic
92bb7a1b,21.9127,60.5362,42.21,27.52,36.2,30222,0.6675,48.85,2.344,6.814,2.7626,1.5338,True,1,0.0304,155.3345,decorative,standard,False,low,cost,False,FDM,PLA,0.2207,18.9946,54.9639,2,103.483,24.4144,54.76,179338.9,164,synthetic
c002d59e,3.9896,25.5587,14.85,15.68,34.08,6553,0.7093,69.83,2.183,8.21,6.4063,2.2949,True,1,0.1183,17.6313,prototype,standard,False,low,quality,False,SLA,Resin-Standard,0.0928,100.0,0.0,0,0.0,25.2075,4.39,6341.8,367,synthetic
